	Row.names	p_val	avg_logFC	pct.1	pct.2	p_val_adj	keggList..spu..	ID
18397	LOC577629	2.24E-05	0.413316009	0.614	0.644	0.488140741	nucleolysin TIAR isoform X2	spu:577629
25847	LOC593861	3.83E-18	0.412711222	0.976	0.934	8.37E-14	60S ribosomal protein L19	spu:593861
19439	LOC579546	0.001921231	0.412671058	0.265	0.202	1	cysteine and histidine-rich protein 1	spu:579546
6794	LOC105443738	0.001438227	0.412048084	0.313	0.255	1	NA	NA
16766	LOC574664	9.97E-07	0.409747371	0.807	0.768	0.021759202	60S ribosomal protein L15	spu:574664
25442	LOC592882	4.65E-14	0.409706402	0.958	0.898	1.01E-09	ubiquitin-conjugating enzyme E2 L3	spu:592882
23601	LOC588692	1.08E-07	0.409088579	0.777	0.731	0.002360994	pre-mRNA-processing factor 39	spu:588692
5	eif4a	8.47E-05	0.408077522	0.38	0.302	1	NA	NA
26899	LOC754268	0.00157105	0.407782591	0.355	0.311	1	replication termination factor 2 isoform X1	spu:754268
18235	LOC577346	0.008431276	0.407391215	0.386	0.38	1	serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform isoform X2	spu:577346
19635	LOC579892	0.000331931	0.406938172	0.44	0.418	1	proteasome maturation protein isoform X1	spu:579892
19795	LOC580176	0.010404686	0.406396909	0.271	0.227	1	FK506-binding protein 5 isoform X1	spu:580176
1657	LOC100890411	0.000224726	0.40562613	0.259	0.179	1	uncharacterized protein C7orf57	spu:100890411
16698	LOC548618	0.008504402	0.405582393	0.343	0.316	1	methionine adenosyltransferase	spu:548618
19160	LOC579031	0.000556151	0.403537184	0.265	0.19	1	probable ribonuclease ZC3H12C	spu:579031
4	E2E3	0.000193032	0.403185926	0.446	0.399	1	NA	NA
17082	LOC575230	0.026246369	0.402055272	0.416	0.45	1	mothers against decapentaplegic homolog 4 isoform X1	spu:575230
22314	LOC585553	9.13E-06	0.401787779	0.717	0.732	0.199232798	RNA-binding protein with serine-rich domain 1	spu:585553
19725	LOC580046	1.93E-06	0.40152499	0.494	0.405	0.042016119	translocation protein SEC62	spu:580046
22924	LOC587000	0.0005718	0.400776447	0.458	0.427	1	protein RCC2 homolog	spu:587000
23819	LOC589213	0.090985856	0.399230288	0.265	0.255	1	AT-rich interactive domain-containing protein 2	spu:589213
17699	LOC576368	1.27E-15	0.398626217	0.964	0.915	2.77E-11	40S ribosomal protein S2	spu:576368
1707	LOC100890483	0.000121413	0.397413833	0.482	0.449	1	zinc finger CCCH domain-containing protein 13 isoform X1	spu:100890483
23924	LOC589468	0.010917418	0.397322572	0.313	0.284	1	dnaJ homolog subfamily C member 8	spu:589468
26452	LOC752750	0.006169178	0.39678341	0.307	0.265	1	"membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 isoform X1"	spu:752750
415	LOC100888387	0.005255557	0.394386813	0.259	0.203	1	uncharacterized protein LOC100888387 isoform X1	spu:100888387
16899	LOC574893	0.000137869	0.393365549	0.434	0.374	1	activin receptor type-2A	spu:574893
26637	LOC753400	0.029180876	0.393082523	0.38	0.387	1	NA	NA
17587	LOC576159	3.63E-12	0.392030285	0.886	0.864	7.93E-08	dual specificity protein phosphatase CDC14AB isoform X7	spu:576159
20158	LOC580885	0.000454578	0.391996433	0.446	0.383	1	uncharacterized protein LOC580885	spu:580885
22529	LOC586069	3.49E-07	0.390844132	0.693	0.645	0.007622814	LOW QUALITY PROTEIN: uncharacterized protein LOC586069	spu:586069
18946	LOC578606	0.00024619	0.390433458	0.548	0.519	1	eukaryotic translation initiation factor 3 subunit J	spu:578606
2	Coel1	5.98E-12	0.389700792	0.831	0.768	1.30E-07	NA	NA
19560	LOC579752	0.008089236	0.388712921	0.307	0.272	1	signal recognition particle 19 kDa protein	spu:579752
20878	LOC582258	0.000224941	0.388604258	0.416	0.367	1	sorcin isoform X2	spu:582258
24789	LOC591483	0.001932901	0.388004034	0.404	0.368	1	eukaryotic peptide chain release factor subunit 1	spu:591483
28227	LOC764716	0.000127196	0.386879416	0.476	0.428	1	helicase domino isoform X1	spu:764716
20640	LOC581822	2.56E-16	0.383693414	0.988	0.924	5.59E-12	cold shock domain-containing protein 3 isoform X1	spu:581822
2930	LOC100892501	0.000169059	0.382133089	0.47	0.433	1	NA	NA
23430	LOC588274	1.09E-06	0.380349092	0.663	0.618	0.023696546	eukaryotic translation initiation factor 4 gamma 3 isoform X1	spu:588274
20489	LOC581537	0.010986351	0.379333021	0.265	0.226	1	"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)-like"	spu:581537
20291	LOC581143	9.50E-19	0.373217979	0.988	0.942	2.07E-14	small nuclear ribonucleoprotein-associated protein B'	spu:581143
17987	LOC576891	0.016453824	0.370982315	0.361	0.349	1	dipeptidyl peptidase 9	spu:576891
25505	LOC593001	0.006478428	0.370607082	0.271	0.225	1	zinc finger and BTB domain-containing protein 24	spu:593001
23482	LOC588405	0.154339801	0.370066313	0.277	0.284	1	mediator of RNA polymerase II transcription subunit 19	spu:588405
20045	LOC580656	0.000308217	0.369431173	0.488	0.458	1	zinc finger protein 37	spu:580656
20111	LOC580795	0.016653717	0.365110895	0.295	0.266	1	serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform isoform X2	spu:580795
26571	LOC753159	8.33E-13	0.364840572	0.988	0.973	1.82E-08	chromodomain-helicase-DNA-binding protein Mi-2 homolog isoform X1	spu:753159
21879	LOC584483	0.010852872	0.36400853	0.283	0.24	1	prohibitin	spu:584483
24911	LOC591744	0.026724139	0.363136814	0.271	0.242	1	PR domain zinc finger protein 10 isoform X1	spu:591744
25190	LOC592324	1.07E-10	0.362589022	0.94	0.904	2.33E-06	uncharacterized protein LOC592324	spu:592324
18579	LOC577933	0.023492394	0.362063093	0.301	0.284	1	"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial"	spu:577933
26930	LOC754356	7.11E-06	0.36153251	0.627	0.607	0.155163873	small nuclear ribonucleoprotein Sm D2	spu:754356
19103	LOC578921	0.010907949	0.360446337	0.277	0.235	1	26S proteasome regulatory subunit 8	spu:578921
23850	LOC589286	0.007163233	0.357575876	0.283	0.23	1	CD151 antigen	spu:589286
25929	LOC594083	0.003465893	0.35590106	0.404	0.375	1	putative uncharacterized protein DDB_G0271606	spu:594083
25574	LOC593162	0.000239409	0.355861965	0.584	0.568	1	nucleolin isoform X1	spu:593162
25307	LOC592583	0.020388678	0.354800057	0.283	0.247	1	signal recognition particle receptor subunit alpha	spu:592583
17857	LOC576664	2.83E-09	0.352356248	0.916	0.865	6.17E-05	THO complex subunit 4-A	spu:576664
25383	LOC592751	0.009383625	0.351560594	0.271	0.225	1	myb-related protein B	spu:592751
20391	LOC581333	0.026976393	0.349994801	0.331	0.316	1	SRSF protein kinase 3 isoform X1	spu:581333
20411	LOC581375	0.016790687	0.349547489	0.289	0.26	1	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	spu:581375
25113	LOC592172	4.45E-08	0.34937243	0.807	0.748	0.000971448	centromere protein F	spu:592172
26105	LOC594594	0.456499735	0.349345944	0.277	0.311	1	arginine/serine-rich protein PNISR	spu:594594
23805	LOC589183	1.16E-05	0.348638642	0.687	0.619	0.253811377	60S acidic ribosomal protein P1	spu:589183
22202	LOC585298	7.08E-09	0.347161235	0.898	0.847	0.0001546	"cytochrome c oxidase subunit 6A, mitochondrial"	spu:585298
18571	LOC577922	0.000364814	0.347150106	0.53	0.493	1	ubiquitin-conjugating enzyme E2 S	spu:577922
7704	LOC105446174	0.290634018	0.344741414	0.301	0.329	1	NA	NA
20760	LOC582039	4.38E-06	0.343951359	0.657	0.648	0.095648157	KAT8 regulatory NSL complex subunit 1 isoform X2	spu:582039
21144	LOC582835	0.001064558	0.340290409	0.578	0.606	1	NA	NA
21273	LOC583086	0.029021254	0.339756231	0.277	0.249	1	T-complex protein 1 subunit theta	spu:583086
28360	usf1	0.017118585	0.337383866	0.319	0.294	1	NA	NA
18488	LOC577789	0.01989763	0.336876544	0.361	0.347	1	uncharacterized protein LOC577789 isoform X2	spu:577789
23851	LOC589287	1.16E-07	0.335878615	0.91	0.829	0.002528233	NA	NA
19808	LOC580191	0.066003833	0.333474139	0.355	0.362	1	src kinase-associated phosphoprotein 2-A	spu:580191
26713	LOC753676	0.010500231	0.333268123	0.434	0.418	1	V-type proton ATPase subunit e 2	spu:753676
18465	LOC577738	0.009505503	0.332839694	0.494	0.527	1	NA	NA
18793	LOC578329	0.004447241	0.332556663	0.434	0.415	1	E3 ubiquitin-protein ligase TRIP12	spu:578329
24316	LOC590346	0.54370592	0.332083338	0.265	0.291	1	uncharacterized protein C1orf131 homolog	spu:590346
7743	LOC105446266	0.023262496	0.33147244	0.289	0.259	1	NA	NA
18522	LOC577837	0.063613749	0.331188224	0.416	0.422	1	bromodomain adjacent to zinc finger domain protein 1A isoform X2	spu:577837
18976	LOC578672	4.54E-25	0.33004784	1	0.994	9.92E-21	heterogeneous nuclear ribonucleoprotein U isoform X3	spu:578672
17071	LOC575207	0.0008097	0.32839016	0.458	0.424	1	C-terminal-binding protein 1 isoform X1	spu:575207
21088	LOC582717	0.000236287	0.326499123	0.657	0.666	1	INO80 complex subunit D	spu:582717
25969	LOC594202	0.005166048	0.325870088	0.386	0.36	1	serine/threonine-protein kinase TAO1	spu:594202
17430	LOC575875	0.032897046	0.325241205	0.253	0.222	1	lysine-specific histone demethylase 1A	spu:575875
26961	LOC754479	0.003819182	0.32464656	0.5	0.485	1	histone H4	spu:754479
20533	LOC581618	0.087021145	0.322556077	0.295	0.288	1	transcription factor 12 isoform X6	spu:581618
27459	LOC757058	2.95E-05	0.321851206	0.892	0.864	0.643549232	NA	NA
20360	LOC581268	0.028816197	0.319185362	0.283	0.257	1	NA	NA
4109	LOC105436821	0.00107817	0.319143136	0.524	0.496	1	M-phase phosphoprotein 8	spu:105436821
23490	LOC588430	0.126481602	0.316883437	0.355	0.373	1	"type 2 phosphatidylinositol 4,5-bisphosphate 4-phosphatase"	spu:588430
17590	LOC576164	0.007491243	0.314388886	0.506	0.521	1	RNA polymerase-associated protein LEO1 isoform X1	spu:576164
25743	LOC593605	0.011566801	0.312921672	0.331	0.298	1	ribosome biogenesis protein NOP53	spu:593605
237	LOC100888092	0.03394645	0.312919191	0.259	0.225	1	CDK5 regulatory subunit-associated protein 2-like	spu:100888092
16686	LOC414054	0.000347262	0.312619044	0.614	0.606	1	guanine nucleotide-binding protein G(i) alpha subunit	spu:414054
23840	LOC589263	0.112543346	0.312262565	0.428	0.474	1	"succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial"	spu:589263
27483	LOC757154	0.073226392	0.311456398	0.283	0.274	1	replication stress response regulator SDE2	spu:757154
22718	LOC586513	0.073572039	0.310779493	0.361	0.373	1	carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 isoform X1	spu:586513
21245	LOC583036	0.07254818	0.310522601	0.325	0.324	1	aprataxin and PNK-like factor isoform X1	spu:583036
1510	LOC100890169	2.03E-15	0.309801968	0.482	0.245	4.43E-11	NA	NA
590	LOC100888674	0.011824013	0.308389333	0.458	0.431	1	uncharacterized protein LOC100888674	spu:100888674
25452	LOC592907	4.41E-14	0.306526435	0.982	0.952	9.62E-10	heterogeneous nuclear ribonucleoprotein A3 homolog 2 isoform X1	spu:592907
23550	LOC588572	0.00210225	0.305469665	0.614	0.643	1	LOW QUALITY PROTEIN: serine/arginine repetitive matrix protein 1	spu:588572
28228	LOC764718	0.023376562	0.305352033	0.313	0.288	1	ADP-ribosylation factor-like protein 8B-A	spu:764718
17950	LOC576820	0.023617958	0.303943014	0.301	0.273	1	la-related protein 6	spu:576820
23544	LOC588563	0.161507545	0.303145347	0.289	0.294	1	cAMP-dependent protein kinase type I-alpha regulatory subunit isoform X1	spu:588563
17307	LOC575654	0.10582915	0.301577779	0.253	0.24	1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1-A	spu:575654
23400	LOC588193	0.000157327	0.300619704	0.572	0.536	1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	spu:588193
24066	LOC589781	0.079062456	0.299269255	0.404	0.432	1	protein piccolo isoform X1	spu:589781
25378	LOC592743	0.043420388	0.298964091	0.331	0.32	1	E3 ubiquitin-protein ligase HECTD1 isoform X1	spu:592743
25528	LOC593057	0.053686016	0.298383521	0.367	0.37	1	cytoplasmic dynein 1 heavy chain 1	spu:593057
23818	LOC589211	0.012514513	0.298243757	0.398	0.382	1	metastasis-associated protein MTA3 isoform X1	spu:589211
26764	LOC753847	5.85E-07	0.297299014	0.916	0.892	0.012770891	NA	NA
22771	LOC586641	0.025797591	0.296684114	0.343	0.324	1	uncharacterized protein LOC586641 isoform X1	spu:586641
19371	LOC579414	0.000873594	0.294979019	0.693	0.71	1	"ATP synthase subunit g, mitochondrial"	spu:579414
20044	LOC580655	0.03474162	0.294018578	0.488	0.536	1	LOW QUALITY PROTEIN: calmodulin-like	spu:580655
24684	LOC591243	0.041279643	0.293726408	0.38	0.381	1	stromal membrane-associated protein 1 isoform X1	spu:591243
20353	LOC581257	0.010086504	0.292282869	0.337	0.301	1	protein kinase C iota type isoform X1	spu:581257
23008	LOC587222	0.00313332	0.29224087	0.524	0.533	1	endoplasmic reticulum-Golgi intermediate compartment protein 3	spu:587222
20187	LOC580949	0.032234941	0.292198501	0.464	0.486	1	ubiquitin-associated protein 2-like isoform X1	spu:580949
21815	LOC584359	0.000100519	0.291921935	0.518	0.409	1	chromatin assembly factor 1 subunit A isoform X3	spu:584359
16743	LOC574607	0.245894941	0.291226632	0.295	0.312	1	amyloid-beta A4 precursor protein-binding family A member 1 isoform X1	spu:574607
27739	LOC763089	0.015204286	0.288006814	0.452	0.443	1	hepatoma-derived growth factor-related protein 2	spu:763089
24718	LOC591321	4.20E-06	0.287640988	0.741	0.754	0.091625776	putative ATP-dependent RNA helicase Pl10	spu:591321
20845	LOC582192	0.040378717	0.287549426	0.313	0.294	1	RAC-gamma serine/threonine-protein kinase	spu:582192
17523	LOC576048	0.030268698	0.28694354	0.253	0.215	1	prickle planar cell polarity protein 3 isoform X2	spu:576048
28325	LOC765161	0.264222782	0.286372719	0.289	0.31	1	dynamin-1 isoform X1	spu:765161
28272	LOC764890	0.366476586	0.286253248	0.319	0.355	1	coiled-coil domain-containing protein 60	spu:764890
24151	LOC589961	1.50E-07	0.284240911	0.952	0.896	0.003278207	40S ribosomal protein S25	spu:589961
18507	LOC577815	1.14E-06	0.28272039	0.831	0.736	0.024887436	max-interacting protein 1 isoform X2	spu:577815
19726	LOC580047	0.07012947	0.282162209	0.428	0.454	1	histone-lysine N-methyltransferase NSD2	spu:580047
17648	LOC576259	0.026132814	0.280193006	0.319	0.293	1	trithorax group protein osa isoform X2	spu:576259
19998	LOC580569	9.67E-06	0.2784046	0.861	0.808	0.211052462	UBA-like domain-containing protein 1	spu:580569
24188	LOC590052	0.000786088	0.278207337	0.663	0.697	1	NA	NA
22162	LOC585201	0.100638729	0.278115102	0.44	0.482	1	histone acetyltransferase KAT8	spu:585201
27278	LOC756179	0.007263669	0.276398968	0.602	0.632	1	coiled-coil domain-containing protein 85C isoform X2	spu:756179
3512	LOC100893485	0.017159959	0.275501743	0.253	0.206	1	serine/arginine repetitive matrix protein 1	spu:100893485
7	isg12	2.97E-09	0.2745296	0.976	0.95	6.49E-05	NA	NA
16956	LOC575014	0.015037979	0.274330454	0.386	0.354	1	gamma-adducin isoform X1	spu:575014
24326	LOC590369	0.192038372	0.273388008	0.289	0.299	1	5'-3' exoribonuclease 2 isoform X1	spu:590369
27936	LOC763681	0.177047338	0.273321058	0.259	0.258	1	NA	NA
21407	LOC583405	0.061263028	0.272895157	0.428	0.467	1	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11	spu:583405
24627	LOC591084	0.000174942	0.272435918	0.657	0.66	1	histone-lysine N-methyltransferase 2C isoform X11	spu:591084
24683	LOC591240	0.129255088	0.271400061	0.259	0.25	1	G2/mitotic-specific cyclin-B3	spu:591240
22471	LOC585943	0.147224243	0.271311672	0.422	0.457	1	actin-related protein 2/3 complex subunit 2	spu:585943
22338	LOC585599	0.276178229	0.270599522	0.386	0.446	1	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	spu:585599
23206	LOC587717	3.45E-12	0.270226346	0.988	0.957	7.52E-08	RNA-binding protein 4.1 isoform X1	spu:587717
21012	LOC582526	0.001793404	0.269547214	0.608	0.625	1	AN1-type zinc finger protein 6	spu:582526
23373	LOC588126	0.388666002	0.268537674	0.458	0.545	1	splicing factor U2AF 50 kDa subunit isoform X1	spu:588126
25319	LOC592604	1.48E-07	0.26320749	0.946	0.916	0.003224756	NA	NA
17965	LOC576843	0.213583317	0.26175071	0.283	0.29	1	probable ubiquitin-conjugating enzyme E2 7 isoform X1	spu:576843
27378	LOC756684	0.014935634	0.259894316	0.584	0.618	1	formin-binding protein 1 isoform X1	spu:756684
24567	LOC590942	0.788356502	0.259696973	0.355	0.465	1	26S proteasome non-ATPase regulatory subunit 6	spu:590942
20370	LOC581288	0.004390709	0.258282067	0.554	0.572	1	casein kinase I	spu:581288
20320	LOC581190	0.00908716	0.255683954	0.663	0.74	1	"eukaryotic translation initiation factor 1A, Y-chromosomal"	spu:581190
19301	LOC579288	0.093207191	0.254753661	0.325	0.319	1	E3 ubiquitin-protein ligase arih1 isoform X1	spu:579288
23143	LOC587576	0.290374589	0.254739494	0.271	0.279	1	uncharacterized protein LOC587576	spu:587576
18978	LOC578674	0.119830358	0.25468894	0.277	0.272	1	uncharacterized protein LOC578674	spu:578674
18456	LOC577725	0.077524935	0.254532803	0.392	0.402	1	NA	NA
19381	LOC579431	0.608839332	0.253840162	0.253	0.281	1	stathmin	spu:579431
22566	LOC586167	0.052005411	0.253558939	0.476	0.504	1	nucleolar protein dao-5 isoform X1	spu:586167
17808	LOC576569	0.014274654	0.253443662	0.331	0.294	1	casein kinase I	spu:576569
22095	LOC585042	0.000411443	0.253401261	0.813	0.823	1	calmodulin-2/4	spu:585042
23736	LOC589017	0.086600447	0.252305205	0.44	0.474	1	myelin regulatory factor-like protein isoform X1	spu:589017
24887	LOC591699	0.392845625	0.252282887	0.265	0.287	1	myeloid leukemia factor 2 isoform X1	spu:591699
7775	LOC105446345	0.058654324	0.252242099	0.494	0.529	1	NA	NA
